dataset	consensus	consensus_label	phy_group	group_label	filename	reason	detail
CDS	NA	NA	NA	NA	group1_VWA3A_ENSG00000175267.15_ENST00000389398.10_chr16_cds_start22092638_cds_end22155899_inv_start21583511_inv_end22432381.phy	CDS_CONSENSUS_NA	File header inversion (16:21583511-22432381) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group1_VWA3A_ENSG00000175267.15_ENST00000389398.10_chr16_cds_start22092638_cds_end22155899_inv_start21864964_inv_end22432381.phy	CDS_CONSENSUS_NA	File header inversion (16:21864964-22432381) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group1_ZNF114_ENSG00000178150.10_ENST00000595607.6_chr19_cds_start48279800_cds_end48286875_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group1_ZNF473_ENSG00000142528.16_ENST00000270617.8_chr19_cds_start50031083_cds_end50047056_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group1_ZNG1F_ENSG00000215126.12_ENST00000377391.8_chr9_cds_start41131737_cds_end41189258_inv_start38773640_inv_end42796744.phy	CDS_CONSENSUS_NA	File header inversion (9:38773640-42796744) matched inv_info row but consensus was NA
CDS	NA	NA	NA	NA	group1_ZSWIM9_ENSG00000185453.13_ENST00000614654.2_chr19_cds_start48171803_cds_end48196824_inv_start47959660_inv_end50091195.phy	CDS_CONSENSUS_NA	File header inversion (19:47959660-50091195) matched inv_info row but consensus was NA
CDS	1	Recurrent	0	Direct	group0_ENSG00000284906_ENSG00000284906.3_ENST00000685924.1_chr15_cds_start30626821_cds_end30635627_inv_start30618103_inv_end32153204.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '15', 30626821, 30635627, 1)
CDS	1	Recurrent	1	Inverted	group1_ENSG00000284906_ENSG00000284906.3_ENST00000685924.1_chr15_cds_start30626821_cds_end30635627_inv_start30618103_inv_end32153204.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '15', 30626821, 30635627, 1)
CDS	0	Single-event	0	Direct	group0_AMER3_ENSG00000178171.12_ENST00000321420.5_chr2_cds_start130762073_cds_end130764655_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130762073, 130764655, 0)
CDS	0	Single-event	0	Direct	group0_ARHGEF4_ENSG00000136002.21_ENST00000409359.7_chr2_cds_start130836954_cds_end131046186_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130836954, 131046186, 0)
CDS	0	Single-event	0	Direct	group0_CCDC115_ENSG00000136710.10_ENST00000259229.7_chr2_cds_start130339123_cds_end130342125_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130339123, 130342125, 0)
CDS	0	Single-event	0	Direct	group0_CCDC74B_ENSG00000152076.19_ENST00000409943.8_chr2_cds_start130139558_cds_end130144996_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130139558, 130144996, 0)
CDS	0	Single-event	0	Direct	group0_CFC1B_ENSG00000152093.8_ENST00000281882.8_chr2_cds_start130521485_cds_end130527892_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130521485, 130527892, 0)
CDS	0	Single-event	0	Direct	group0_CFC1_ENSG00000136698.10_ENST00000259216.6_chr2_cds_start130592880_cds_end130599287_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130592880, 130599287, 0)
CDS	0	Single-event	0	Direct	group0_FABP1_ENSG00000163586.10_ENST00000295834.8_chr2_cds_start88123057_cds_end88128017_inv_start87995841_inv_end88180536.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 88123057, 88128017, 0)
CDS	0	Single-event	0	Direct	group0_FAM168B_ENSG00000152102.18_ENST00000389915.4_chr2_cds_start131052906_cds_end131082646_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 131052906, 131082646, 0)
CDS	0	Single-event	0	Direct	group0_GPR148_ENSG00000173302.5_ENST00000309926.4_chr2_cds_start130729152_cds_end130730192_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130729152, 130730192, 0)
CDS	0	Single-event	0	Direct	group0_IMP4_ENSG00000136718.10_ENST00000259239.8_chr2_cds_start130342933_cds_end130346465_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130342933, 130346465, 0)
CDS	0	Single-event	0	Direct	group0_KRCC1_ENSG00000172086.9_ENST00000347055.4_chr2_cds_start88027787_cds_end88028563_inv_start87995841_inv_end88180536.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 88027787, 88028563, 0)
CDS	0	Single-event	0	Direct	group0_MZT2B_ENSG00000152082.15_ENST00000281871.11_chr2_cds_start130182283_cds_end130190623_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130182283, 130190623, 0)
CDS	0	Single-event	0	Direct	group0_PLEKHB2_ENSG00000115762.17_ENST00000693505.1_chr2_cds_start131120942_cds_end131146770_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 131120942, 131146770, 0)
CDS	0	Single-event	0	Direct	group0_POTEI_ENSG00000196834.14_ENST00000451531.7_chr2_cds_start130462819_cds_end130509235_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130462819, 130509235, 0)
CDS	0	Single-event	0	Direct	group0_POTEJ_ENSG00000222038.4_ENST00000409602.2_chr2_cds_start130611533_cds_end130657874_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130611533, 130657874, 0)
CDS	0	Single-event	0	Direct	group0_PTPN18_ENSG00000072135.13_ENST00000175756.10_chr2_cds_start130356108_cds_end130373221_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130356108, 130373221, 0)
CDS	0	Single-event	0	Direct	group0_SMIM39_ENSG00000284479.3_ENST00000711663.1_chr2_cds_start131035092_cds_end131035259_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 131035092, 131035259, 0)
CDS	0	Single-event	0	Direct	group0_SMPD4_ENSG00000136699.20_ENST00000680298.1_chr2_cds_start130152558_cds_end130176592_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130152558, 130176592, 0)
CDS	0	Single-event	0	Direct	group0_SMYD1_ENSG00000115593.15_ENST00000419482.7_chr2_cds_start88067865_cds_end88110509_inv_start87995841_inv_end88180536.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 88067865, 88110509, 0)
CDS	0	Single-event	0	Direct	group0_TUBA3E_ENSG00000152086.9_ENST00000312988.9_chr2_cds_start130191834_cds_end130198360_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (0, '2', 130191834, 130198360, 0)
CDS	0	Single-event	1	Inverted	group1_AMER3_ENSG00000178171.12_ENST00000321420.5_chr2_cds_start130762073_cds_end130764655_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130762073, 130764655, 0)
CDS	0	Single-event	1	Inverted	group1_ARHGEF4_ENSG00000136002.21_ENST00000409359.7_chr2_cds_start130836954_cds_end131046186_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130836954, 131046186, 0)
CDS	0	Single-event	1	Inverted	group1_CCDC115_ENSG00000136710.10_ENST00000259229.7_chr2_cds_start130339123_cds_end130342125_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130339123, 130342125, 0)
CDS	0	Single-event	1	Inverted	group1_CCDC74B_ENSG00000152076.19_ENST00000409943.8_chr2_cds_start130139558_cds_end130144996_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130139558, 130144996, 0)
CDS	0	Single-event	1	Inverted	group1_CFC1B_ENSG00000152093.8_ENST00000281882.8_chr2_cds_start130521485_cds_end130527892_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130521485, 130527892, 0)
CDS	0	Single-event	1	Inverted	group1_CFC1_ENSG00000136698.10_ENST00000259216.6_chr2_cds_start130592880_cds_end130599287_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130592880, 130599287, 0)
CDS	0	Single-event	1	Inverted	group1_FABP1_ENSG00000163586.10_ENST00000295834.8_chr2_cds_start88123057_cds_end88128017_inv_start87995841_inv_end88180536.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 88123057, 88128017, 0)
CDS	0	Single-event	1	Inverted	group1_FAM168B_ENSG00000152102.18_ENST00000389915.4_chr2_cds_start131052906_cds_end131082646_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 131052906, 131082646, 0)
CDS	0	Single-event	1	Inverted	group1_GPR148_ENSG00000173302.5_ENST00000309926.4_chr2_cds_start130729152_cds_end130730192_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130729152, 130730192, 0)
CDS	0	Single-event	1	Inverted	group1_IMP4_ENSG00000136718.10_ENST00000259239.8_chr2_cds_start130342933_cds_end130346465_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130342933, 130346465, 0)
CDS	0	Single-event	1	Inverted	group1_KRCC1_ENSG00000172086.9_ENST00000347055.4_chr2_cds_start88027787_cds_end88028563_inv_start87995841_inv_end88180536.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 88027787, 88028563, 0)
CDS	0	Single-event	1	Inverted	group1_MZT2B_ENSG00000152082.15_ENST00000281871.11_chr2_cds_start130182283_cds_end130190623_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130182283, 130190623, 0)
CDS	0	Single-event	1	Inverted	group1_PLEKHB2_ENSG00000115762.17_ENST00000693505.1_chr2_cds_start131120942_cds_end131146770_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 131120942, 131146770, 0)
CDS	0	Single-event	1	Inverted	group1_POTEI_ENSG00000196834.14_ENST00000451531.7_chr2_cds_start130462819_cds_end130509235_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130462819, 130509235, 0)
CDS	0	Single-event	1	Inverted	group1_POTEJ_ENSG00000222038.4_ENST00000409602.2_chr2_cds_start130611533_cds_end130657874_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130611533, 130657874, 0)
CDS	0	Single-event	1	Inverted	group1_PTPN18_ENSG00000072135.13_ENST00000175756.10_chr2_cds_start130356108_cds_end130373221_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130356108, 130373221, 0)
CDS	0	Single-event	1	Inverted	group1_SMIM39_ENSG00000284479.3_ENST00000711663.1_chr2_cds_start131035092_cds_end131035259_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 131035092, 131035259, 0)
CDS	0	Single-event	1	Inverted	group1_SMPD4_ENSG00000136699.20_ENST00000680298.1_chr2_cds_start130152558_cds_end130176592_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130152558, 130176592, 0)
CDS	0	Single-event	1	Inverted	group1_SMYD1_ENSG00000115593.15_ENST00000419482.7_chr2_cds_start88067865_cds_end88110509_inv_start87995841_inv_end88180536.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 88067865, 88110509, 0)
CDS	0	Single-event	1	Inverted	group1_TUBA3E_ENSG00000152086.9_ENST00000312988.9_chr2_cds_start130191834_cds_end130198360_inv_start130138212_inv_end131530534.phy	CDS_DEDUP_REMOVED	Duplicate CDS key (1, '2', 130191834, 130198360, 0)
REGION	NA	NA	0	Direct	inversion_group0_10_start103205557_end103205994.phy	REGION_CONSENSUS_NA	inv_info row for (10,103205557,103205994) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_10_start113411933_end113412252.phy	REGION_CONSENSUS_NA	inv_info row for (10,113411933,113412252) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_10_start131619777_end131620717.phy	REGION_CONSENSUS_NA	inv_info row for (10,131619777,131620717) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_10_start37105149_end37111121.phy	REGION_CONSENSUS_NA	inv_info row for (10,37105149,37111121) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_10_start4983056_end4984361.phy	REGION_CONSENSUS_NA	inv_info row for (10,4983056,4984361) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_10_start71066858_end71067726.phy	REGION_CONSENSUS_NA	inv_info row for (10,71066858,71067726) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_10_start73657969_end73660146.phy	REGION_CONSENSUS_NA	inv_info row for (10,73657969,73660146) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_10_start87308005_end87425030.phy	REGION_CONSENSUS_NA	inv_info row for (10,87308005,87425030) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_10_start91443587_end91446029.phy	REGION_CONSENSUS_NA	inv_info row for (10,91443587,91446029) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_11_start1667460_end1683267.phy	REGION_CONSENSUS_NA	inv_info row for (11,1667460,1683267) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_11_start24263179_end24266246.phy	REGION_CONSENSUS_NA	inv_info row for (11,24263179,24266246) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_11_start311836_end317944.phy	REGION_CONSENSUS_NA	inv_info row for (11,311836,317944) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_11_start4271709_end4289557.phy	REGION_CONSENSUS_NA	inv_info row for (11,4271709,4289557) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_11_start48888300_end48892127.phy	REGION_CONSENSUS_NA	inv_info row for (11,48888300,48892127) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_11_start55662739_end55666690.phy	REGION_CONSENSUS_NA	inv_info row for (11,55662739,55666690) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_11_start62093043_end62102999.phy	REGION_CONSENSUS_NA	inv_info row for (11,62093043,62102999) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_11_start66251227_end66252453.phy	REGION_CONSENSUS_NA	inv_info row for (11,66251227,66252453) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_11_start738649_end740185.phy	REGION_CONSENSUS_NA	inv_info row for (11,738649,740185) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_12_start131333943_end131623807.phy	REGION_CONSENSUS_NA	inv_info row for (12,131333943,131623807) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_12_start13392624_end13397634.phy	REGION_CONSENSUS_NA	inv_info row for (12,13392624,13397634) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_12_start37705668_end37737662.phy	REGION_CONSENSUS_NA	inv_info row for (12,37705668,37737662) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_12_start71546200_end71547738.phy	REGION_CONSENSUS_NA	inv_info row for (12,71546200,71547738) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_13_start37315207_end37317760.phy	REGION_CONSENSUS_NA	inv_info row for (13,37315207,37317760) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_13_start52344010_end52502256.phy	REGION_CONSENSUS_NA	inv_info row for (13,52344010,52502256) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_13_start63727377_end63820968.phy	REGION_CONSENSUS_NA	inv_info row for (13,63727377,63820968) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_13_start79823210_end79839670.phy	REGION_CONSENSUS_NA	inv_info row for (13,79823210,79839670) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_13_start97456283_end97456722.phy	REGION_CONSENSUS_NA	inv_info row for (13,97456283,97456722) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_14_start105573622_end105577544.phy	REGION_CONSENSUS_NA	inv_info row for (14,105573622,105577544) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_14_start105693931_end105698385.phy	REGION_CONSENSUS_NA	inv_info row for (14,105693931,105698385) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_14_start18862645_end19659006.phy	REGION_CONSENSUS_NA	inv_info row for (14,18862645,19659006) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_14_start34547864_end34555230.phy	REGION_CONSENSUS_NA	inv_info row for (14,34547864,34555230) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_14_start65375818_end65376683.phy	REGION_CONSENSUS_NA	inv_info row for (14,65375818,65376683) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_15_start22701127_end23213881.phy	REGION_CONSENSUS_NA	inv_info row for (15,22701127,23213881) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_15_start28298424_end28623514.phy	REGION_CONSENSUS_NA	inv_info row for (15,28298424,28623514) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_15_start82360482_end82515134.phy	REGION_CONSENSUS_NA	inv_info row for (15,82360482,82515134) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_16_start1245200_end1247503.phy	REGION_CONSENSUS_NA	inv_info row for (16,1245200,1247503) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_16_start14907775_end15028479.phy	REGION_CONSENSUS_NA	inv_info row for (16,14907775,15028479) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_16_start20506046_end20521893.phy	REGION_CONSENSUS_NA	inv_info row for (16,20506046,20521893) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_16_start21583511_end22432381.phy	REGION_CONSENSUS_NA	inv_info row for (16,21583511,22432381) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_16_start21864964_end22432381.phy	REGION_CONSENSUS_NA	inv_info row for (16,21864964,22432381) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_16_start32364220_end32528442.phy	REGION_CONSENSUS_NA	inv_info row for (16,32364220,32528442) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_16_start46383780_end46384105.phy	REGION_CONSENSUS_NA	inv_info row for (16,46383780,46384105) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_16_start48616945_end48617439.phy	REGION_CONSENSUS_NA	inv_info row for (16,48616945,48617439) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_16_start85155339_end85156001.phy	REGION_CONSENSUS_NA	inv_info row for (16,85155339,85156001) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_17_start18622359_end18823773.phy	REGION_CONSENSUS_NA	inv_info row for (17,18622359,18823773) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_17_start30621881_end30625589.phy	REGION_CONSENSUS_NA	inv_info row for (17,30621881,30625589) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_17_start36109569_end36223772.phy	REGION_CONSENSUS_NA	inv_info row for (17,36109569,36223772) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_17_start37415181_end37415638.phy	REGION_CONSENSUS_NA	inv_info row for (17,37415181,37415638) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_17_start43232908_end43321964.phy	REGION_CONSENSUS_NA	inv_info row for (17,43232908,43321964) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_17_start43263148_end43322883.phy	REGION_CONSENSUS_NA	inv_info row for (17,43263148,43322883) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_17_start60035640_end60110888.phy	REGION_CONSENSUS_NA	inv_info row for (17,60035640,60110888) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_17_start76181937_end76182932.phy	REGION_CONSENSUS_NA	inv_info row for (17,76181937,76182932) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_18_start12145103_end12146503.phy	REGION_CONSENSUS_NA	inv_info row for (18,12145103,12146503) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_18_start29783947_end29784342.phy	REGION_CONSENSUS_NA	inv_info row for (18,29783947,29784342) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_19_start43365871_end43369065.phy	REGION_CONSENSUS_NA	inv_info row for (19,43365871,43369065) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_19_start47959660_end50091195.phy	REGION_CONSENSUS_NA	inv_info row for (19,47959660,50091195) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start120299058_end120600965.phy	REGION_CONSENSUS_NA	inv_info row for (1,120299058,120600965) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start13190914_end13324586.phy	REGION_CONSENSUS_NA	inv_info row for (1,13190914,13324586) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start145160434_end146154520.phy	REGION_CONSENSUS_NA	inv_info row for (1,145160434,146154520) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start146298109_end148672872.phy	REGION_CONSENSUS_NA	inv_info row for (1,146298109,148672872) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start148893781_end149265643.phy	REGION_CONSENSUS_NA	inv_info row for (1,148893781,149265643) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start197787659_end197788856.phy	REGION_CONSENSUS_NA	inv_info row for (1,197787659,197788856) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start21203917_end21204602.phy	REGION_CONSENSUS_NA	inv_info row for (1,21203917,21204602) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start227499209_end227502113.phy	REGION_CONSENSUS_NA	inv_info row for (1,227499209,227502113) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start248518572_end248529489.phy	REGION_CONSENSUS_NA	inv_info row for (1,248518572,248529489) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start26641622_end26646431.phy	REGION_CONSENSUS_NA	inv_info row for (1,26641622,26646431) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start43593641_end43594291.phy	REGION_CONSENSUS_NA	inv_info row for (1,43593641,43594291) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start60776841_end60778677.phy	REGION_CONSENSUS_NA	inv_info row for (1,60776841,60778677) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_1_start91666232_end91667085.phy	REGION_CONSENSUS_NA	inv_info row for (1,91666232,91667085) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_20_start10807797_end10808434.phy	REGION_CONSENSUS_NA	inv_info row for (20,10807797,10808434) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_20_start25846148_end26009643.phy	REGION_CONSENSUS_NA	inv_info row for (20,25846148,26009643) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_20_start28495291_end28508286.phy	REGION_CONSENSUS_NA	inv_info row for (20,28495291,28508286) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_20_start28751288_end28752630.phy	REGION_CONSENSUS_NA	inv_info row for (20,28751288,28752630) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_21_start26001836_end26002391.phy	REGION_CONSENSUS_NA	inv_info row for (21,26001836,26002391) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_21_start26648368_end26649407.phy	REGION_CONSENSUS_NA	inv_info row for (21,26648368,26649407) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_22_start21443089_end21491761.phy	REGION_CONSENSUS_NA	inv_info row for (22,21443089,21491761) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_22_start23969582_end23971740.phy	REGION_CONSENSUS_NA	inv_info row for (22,23969582,23971740) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start108527821_end109733036.phy	REGION_CONSENSUS_NA	inv_info row for (2,108527821,109733036) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start110095177_end110276210.phy	REGION_CONSENSUS_NA	inv_info row for (2,110095177,110276210) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start138247429_end138251774.phy	REGION_CONSENSUS_NA	inv_info row for (2,138247429,138251774) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start215962718_end215963440.phy	REGION_CONSENSUS_NA	inv_info row for (2,215962718,215963440) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start222149224_end222149582.phy	REGION_CONSENSUS_NA	inv_info row for (2,222149224,222149582) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start236356880_end236358489.phy	REGION_CONSENSUS_NA	inv_info row for (2,236356880,236358489) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start240685789_end240688966.phy	REGION_CONSENSUS_NA	inv_info row for (2,240685789,240688966) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start88861564_end88886160.phy	REGION_CONSENSUS_NA	inv_info row for (2,88861564,88886160) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start90060918_end90216479.phy	REGION_CONSENSUS_NA	inv_info row for (2,90060918,90216479) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start90286375_end90379428.phy	REGION_CONSENSUS_NA	inv_info row for (2,90286375,90379428) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start95496989_end95579796.phy	REGION_CONSENSUS_NA	inv_info row for (2,95496989,95579796) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start97168744_end97170236.phy	REGION_CONSENSUS_NA	inv_info row for (2,97168744,97170236) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_2_start97348052_end97360454.phy	REGION_CONSENSUS_NA	inv_info row for (2,97348052,97360454) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_3_start131969227_end131977820.phy	REGION_CONSENSUS_NA	inv_info row for (3,131969227,131977820) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_3_start162827574_end162829855.phy	REGION_CONSENSUS_NA	inv_info row for (3,162827574,162829855) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_3_start195680054_end195724206.phy	REGION_CONSENSUS_NA	inv_info row for (3,195680054,195724206) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_3_start195692124_end195956606.phy	REGION_CONSENSUS_NA	inv_info row for (3,195692124,195956606) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_3_start26316193_end26317447.phy	REGION_CONSENSUS_NA	inv_info row for (3,26316193,26317447) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_3_start28417060_end28417483.phy	REGION_CONSENSUS_NA	inv_info row for (3,28417060,28417483) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_4_start145693552_end145694748.phy	REGION_CONSENSUS_NA	inv_info row for (4,145693552,145694748) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_4_start156905870_end156912808.phy	REGION_CONSENSUS_NA	inv_info row for (4,156905870,156912808) has NA consensus
REGION	NA	NA	0	Direct	inversion_group0_4_start187950173_end187954784.phy	REGION_CONSENSUS_NA	inv_info row for (4,187950173,187954784) has NA consensus
